WOK_ID,SDG_or_SDGplus,Target,Indikatorfamilie,Item,Definition,Einheit,Polarity,Rule_ID,Schwellen,Schwellenkategorie,Schwellenstatus,Grenzwertbasis,Benchmarkbedarf,Quelle_detail,Quellenfunktion,Quellenstatus,Source_IDs,NACE_Legacy,NACE_Version,NACE_Rev2.1,NACE_Status,Systemgrenze,Berechnungslogik,Datenqualitätsanforderung,Assurance_Anforderung,Fachlogik_Status,Prüfpriorität,Prüfhinweis,Version,Gültig_ab,Gültig_bis
WOK-E-185,SDG 13 – Klima,13.2,Erneuerbarer Strom,Erneuerbarer Strom – EE‑Anteil,Anteil erneuerbarer Energien am Strombezug,%,higher_is_better,R25,≥90%:+3; 70–89%:+2; 50–69%:0; 30–49%:‑2; <30%:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"ESRS E1, ISO 50001 (EnMS), ISO/IEC 30134‑2 (PUE), EU EPBD","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GHG-CORP; GHG-S3; GHG-PROD,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,EE‑Anteil = EE‑Strom (inkl. PPA/HKN) / Gesamtstrom.,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige Prozentregel.,v1.4,2026-08-16,
WOK-E-186,SDG 13 – Klima,13.2,Erneuerbarer Strom,Erneuerbarer Strom – Intensität,Energie je Output/Umsatz,kWh/€ Mio bzw. kWh/t,lower_is_better,R06,Top‑10%:+3; Mittel:0; >150%:‑2; >250%:‑3,Benchmarkabhängig,Validierter Benchmark fehlt,Branche/Region/Technologie,Ja,"ESRS E1, ISO 50001 (EnMS), ISO/IEC 30134‑2 (PUE), EU EPBD",Mess-/Methodenrahmen; aktiver Branchen-/Regional-/Technologiebenchmark separat erforderlich,Teilbelegt – Benchmarkquelle fehlt,EU-ESRS; GHG-CORP; GHG-S3; GHG-PROD,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,"Primärdaten plus repräsentativer, versionierter Benchmarkdatensatz; Stichprobe und Population offenlegen",Messwert-Assurance und unabhängige Benchmark-Governance,Prüfung/Parametrisierung erforderlich,Hoch,"Top-10-Prozent, Mittelwert, 150 % und 250 % müssen aus einer dokumentierten Grundgesamtheit stammen.",v1.4,2026-08-16,
WOK-E-187,SDG 13 – Klima,13.2,Erneuerbarer Strom,Erneuerbarer Strom – Effizienz (PUE)*,Effizienz Rechenzentrum/IT‑Betrieb (falls zutreffend),PUE,lower_is_better,R09,"≤1,2:+3; 1,21–1,4:+2; 1,41–1,6:0; 1,61–1,8:‑2; >1,8:‑3",Feste WÖk-Kalibrierung,Messstandard belegt; Klassen sind WÖk-Kalibrierung,PUE-Messung nach ISO/IEC 30134-2; Klassen intern,Optional/Nein,"ESRS E1, ISO 50001 (EnMS), ISO/IEC 30134‑2 (PUE), EU EPBD","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,ISO-14067; ISO-50001; ISO-45001; ISO-22301; ISO-27701; ISO-23894,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,PUE = Gesamtstrom RZ / IT‑Last (ISO/IEC 30134‑2).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Klimazone und Rechenzentrumstyp sind bei der Validierung zu berücksichtigen.,v1.4,2026-08-16,
WOK-P-125,SDG 13 – Klima,13.2,Produktlebenszyklus CO₂,Produktlebenszyklus CO₂ – PCF,CO₂‑Fußabdruck pro Einheit,kg CO₂e/Einheit,lower_is_better,R07,Top‑10%:+3; ±Benchmark:0; >150%:‑2; >250%:‑3,Benchmarkabhängig,Validierter Benchmark fehlt,Produktgruppe/Region/Technologie,Ja,"ISO 14067/14040/44 (LCA/PCF), PEF/EF 3.1, EU Reparierbarkeitsindex",Mess-/Methodenrahmen; aktiver Branchen-/Regional-/Technologiebenchmark separat erforderlich,Teilbelegt – Benchmarkquelle fehlt,ISO-14067; EU-ESRS; GRI; EU-WEEE; DE-VERPACKG; EU-PPWR,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Produkt/Funktionseinheit; Lebenszyklusgrenze mindestens cradle-to-gate, bei Nutzungs-/End-of-Life-Relevanz cradle-to-grave",PCF gemäß ISO 14067/PEF; Well‑to‑Gate + Nutzung falls zutreffend.,"Primärdaten plus repräsentativer, versionierter Benchmarkdatensatz; Stichprobe und Population offenlegen",Messwert-Assurance und unabhängige Benchmark-Governance,Prüfung/Parametrisierung erforderlich,Hoch,Produktspezifische Referenzpopulation erforderlich.,v1.4,2026-08-16,
WOK-P-126,SDG 13 – Klima,13.2,Produktlebenszyklus CO₂,Produktlebenszyklus CO₂ – Reparierbarkeit,Reparierbarkeitsindex,Score 0–10,higher_is_better,R24,"≥8:+3; 6–7,9:+2; 4–5,9:0; 2–3,9:‑2; <2:‑3",Produktspezifische Indexkalibrierung,Indexsystem und Produktgruppe müssen ausgewiesen werden,FR-/EU-Reparierbarkeitssystem je Produktgruppe,Optional/Nein,"ISO 14067/14040/44 (LCA/PCF), PEF/EF 3.1, EU Reparierbarkeitsindex",Produktspezifischer Rechts-/Indexrahmen; System und Produktgruppe explizit auswählen,Teilbelegt – produktspezifisch zu validieren,FR-REPAIR; EU-REPAIR; EU-ESPR,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Produkt/Funktionseinheit; Lebenszyklusgrenze mindestens cradle-to-gate, bei Nutzungs-/End-of-Life-Relevanz cradle-to-grave","EU/FR‑Reparierbarkeitsindex: Zerlegbarkeit, Ersatzteile, Doku.","Primärdaten oder qualitätsgesicherte Sekundärdaten; Methode, Zeitraum und Systemgrenze dokumentieren",Limited Assurance; bei materieller Steuerwirkung risikobasiert vertiefen,Produktspezifische bzw. lokale Prüfung erforderlich,Hoch,"Indexsystem, Produktgruppe und Rechtsstand festlegen. Französischer Index und EU-Score sind nicht pauschal austauschbar.",v1.4,2026-08-16,
WOK-P-127,SDG 13 – Klima,13.2,Produktlebenszyklus CO₂,Produktlebenszyklus CO₂ – Rücknahme/Recycling,Rücknahme‑/Recyclingquote,%,higher_is_better,R22,≥70:+3; 50–69:+2; 30–49:0; 15–29:‑2; <15:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"ESRS E5, GRI 306, WEEE/VerpackG","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GRI; EU-WEEE; DE-VERPACKG; EU-PPWR,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Produkt/Funktionseinheit; Lebenszyklusgrenze mindestens cradle-to-gate, bei Nutzungs-/End-of-Life-Relevanz cradle-to-grave",Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-G-164,SDG 13 – Klima,13.2,Klimagovernance/TCFD,Klimagovernance/TCFD – Antikorruption,Bestätigte Fälle/1.000 FTE,Fälle/1.000 FTE,lower_is_better,R01,"0:+3; ≤0,2:+2; ≤0,5:0; ≤1:‑2; >1:‑3",Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"ESRS G1, GRI 205/207, OECD Anti‑Bribery","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GRI; OECD-AB,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Organisation/Governance; konsolidierter Kreis und relevante Rechtseinheiten,Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-G-165,SDG 13 – Klima,13.2,Klimagovernance/TCFD,Klimagovernance/TCFD – Whistleblowing,Wirksamkeits‑Score,0–1,higher_is_better,R16,"≥0,9:+3; 0,75–0,89:+2; 0,6–0,74:0; 0,4–0,59:‑2; <0,4:‑3",Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"ESRS G1, GRI 205/207, OECD Anti‑Bribery","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GRI; OECD-AB,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Organisation/Governance; konsolidierter Kreis und relevante Rechtseinheiten,Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-G-166,SDG 13 – Klima,13.2,Klimagovernance/TCFD,Klimagovernance/TCFD – Steuertransparenz,CbCR‑Offenlegung,0–1,higher_is_better,R08,vollständig:+3; teilweise:+2; minimal:0; schlecht:‑2,Qualitativ,Assurance und Kriterienkatalog erforderlich,WÖk-interne Kategorien,Optional/Nein,"ESRS G1, GRI 205/207, OECD Anti‑Bribery","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GRI; OECD-AB,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Organisation/Governance; konsolidierter Kreis und relevante Rechtseinheiten,Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Dokumentierter Kriterienkatalog; nachvollziehbare Evidenz; DQR A/B bevorzugt,Unabhängige Fachprüfung/Limited Assurance; bei roten Linien Reasonable Assurance,Prüfung/Parametrisierung erforderlich,Hoch,Die Kategorie −3 fehlt; Vollständigkeit und Wirksamkeit sind feldspezifisch zu definieren.,v1.4,2026-08-16,
WOK-SYS-137,SDG 13 – Klima,13.3,Klimapartnerschaften,Klimapartnerschaften – Index,umsatzgewichteter Index (z. B. Demokratie/Rule of Law),0–1,higher_is_better,R15,"≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3",Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"SDG 16/17, WJP, V‑Dem",Methodischer Platzhalter; konkrete Fach- und Primärdatenquelle erforderlich,Platzhalter – fachliche Operationalisierung offen,INT-WOEK-TSROI; SVI-SROI; UN-SDG,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Programm/Portfolio/Systemraum; Empfängergruppe, Region und Zeitraum explizit definieren",Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Fachlogik nicht abschließend operationalisiert,Kritisch,SROI/SDG 17 ist keine hinreichend konkrete Mess- oder Schwellenquelle. Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-SYS-138,SDG 13 – Klima,13.3,Klimapartnerschaften,Klimapartnerschaften – Exposure,Umsatz in Hochrisikoländern,%,lower_is_better,R13,≤5:+3; 6–10:+2; 11–20:0; 21–30:‑2; >30:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"SDG 16/17, WJP, V‑Dem",Methodischer Platzhalter; konkrete Fach- und Primärdatenquelle erforderlich,Platzhalter – fachliche Operationalisierung offen,INT-WOEK-TSROI; SVI-SROI; UN-SDG,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Programm/Portfolio/Systemraum; Empfängergruppe, Region und Zeitraum explizit definieren",Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Fachlogik nicht abschließend operationalisiert,Kritisch,SROI/SDG 17 ist keine hinreichend konkrete Mess- oder Schwellenquelle. Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-SYS-139,SDG 13 – Klima,13.3,Klimapartnerschaften,Klimapartnerschaften – Kooperationen,"aktive, evaluierte Partnerschaften/Jahr",#/Jahr,higher_is_better,R20,≥5:+3; 3–4:+2; 1–2:0; 0:‑2,Feste WÖk-Grobkalibrierung,Klasse −3 nur für negative/unzulässige Werte ergänzt,WÖk-interne Grobkalibrierung,Optional/Nein,"SDG 16/17, WJP, V‑Dem",Methodischer Platzhalter; konkrete Fach- und Primärdatenquelle erforderlich,Platzhalter – fachliche Operationalisierung offen,INT-WOEK-TSROI; SVI-SROI; UN-SDG,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Programm/Portfolio/Systemraum; Empfängergruppe, Region und Zeitraum explizit definieren",Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Fachlogik nicht abschließend operationalisiert,Kritisch,SROI/SDG 17 ist keine hinreichend konkrete Mess- oder Schwellenquelle. Für sachlogisch nichtnegative Zählwerte ist 0 die schlechteste reguläre Klasse (−2).,v1.4,2026-08-16,
WOK-E-188,SDG 13 – Klima,13.1,Physisches Klimarisiko,Physisches Klimarisiko – Green R&D,Anteil F&E für grüne Technologien,% Umsatz,higher_is_better,R19,"≥5:+3; 3–4,9:+2; 1–2,9:0; 0,5–0,9:‑2; <0,5:‑3",Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"OECD Frascati, PATSTAT","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-ESRS; GHG-CORP; GHG-S3; GHG-PROD,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,Quote = Zähler / Nenner gemäß Quelle; in %.,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-E-189,SDG 13 – Klima,13.1,Physisches Klimarisiko,Physisches Klimarisiko – SDG‑Patente,Anteil SDG‑relevanter Patente,%,higher_is_better,R17,≥40:+3; 25–39:+2; 10–24:0; 5–9:‑2; <5:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,"OECD Frascati, PATSTAT",Input-/Innovationsdaten; Patentzahl allein ist kein Wirkungsnachweis,Teilbelegt – Wirkungslogik ergänzen,EPO-PATSTAT; OECD-FRASCATI,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,Quote = Zähler / Nenner gemäß Quelle; in %.,"Primärdaten oder qualitätsgesicherte Sekundärdaten; Methode, Zeitraum und Systemgrenze dokumentieren",Limited Assurance; bei materieller Steuerwirkung risikobasiert vertiefen,Produktspezifische bzw. lokale Prüfung erforderlich,Hoch,Patentmenge nicht mit Wirkung gleichsetzen; Qualität und Nutzung ergänzen. Vollständige fünfstufige numerische Regel.,v1.4,2026-08-16,
WOK-E-190,SDG 13 – Klima,13.1,Physisches Klimarisiko,Physisches Klimarisiko – Prozess‑Effizienz,Energie/Emission je Einheit,kWh/t bzw. t CO₂e/t,lower_is_better,R06,Top‑10%:+3; Mittel:0; >150%:‑2; >250%:‑3,Benchmarkabhängig,Validierter Benchmark fehlt,Branche/Region/Technologie,Ja,"ESRS E1, GHG Protocol (Corporate/Scope 1–3), ISO 14064/14067",Mess-/Methodenrahmen; aktiver Branchen-/Regional-/Technologiebenchmark separat erforderlich,Teilbelegt – Benchmarkquelle fehlt,EU-ESRS; GHG-CORP; GHG-S3; GHG-PROD,G47 Handel; K Versicherungen; M72 F&E,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,Siehe Quelle: Definition gemäß Standard (ESRS/GRI/Taxonomie/ISO).,"Primärdaten plus repräsentativer, versionierter Benchmarkdatensatz; Stichprobe und Population offenlegen",Messwert-Assurance und unabhängige Benchmark-Governance,Prüfung/Parametrisierung erforderlich,Hoch,"Top-10-Prozent, Mittelwert, 150 % und 250 % müssen aus einer dokumentierten Grundgesamtheit stammen.",v1.4,2026-08-16,
WOK-POL-107,SDG 13 – Klima,13.2,TSC‑Grenzen (Klima),TSC‑Grenzen (Klima) – Spezifische Emissionen,CO₂e je kWh (LCA),g CO₂e/kWh,lower_is_better,R10,≤100:+3; 101–250:0; >250:‑2,Feste WÖk-Grobkalibrierung,Klassen +2 und −3 fehlen,WÖk-interne Grobkalibrierung,Optional/Nein,"ESRS E1, GHG Protocol (Corporate/Scope 1–3), ISO 14064/14067","Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-TAX,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Technologie-/Aktivitätsklasse; Anlagen-, Netz- oder Flottengrenze ausweisen",EU‑Taxonomie: TSC erfüllt & DNSH + MSR; Anteil konformer Aktivitäten.,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Automatik bildet nur die explizit vorhandenen Klassen ab.,v1.4,2026-08-16,
WOK-POL-108,SDG 13 – Klima,13.2,TSC‑Grenzen (Klima),TSC‑Grenzen (Klima) – DNSH‑Konformität,‚Do No Significant Harm‘ erfüllt,% Aktivitäten,higher_is_better,R25,≥90%:+3; 70–89%:+2; 50–69%:0; 30–49%:‑2; <30%:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,EU‑Taxonomie (TSC & DNSH),"Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-TAX,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Technologie-/Aktivitätsklasse; Anlagen-, Netz- oder Flottengrenze ausweisen",EU‑Taxonomie: TSC erfüllt & DNSH + MSR; Anteil konformer Aktivitäten.,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige Prozentregel.,v1.4,2026-08-16,
WOK-POL-109,SDG 13 – Klima,13.2,TSC‑Grenzen (Klima),TSC‑Grenzen (Klima) – TSC‑Schwellen,Anteil unter technischen TSC‑Grenzen,% Aktivitäten,higher_is_better,R25,≥90%:+3; 70–89%:+2; 50–69%:0; 30–49%:‑2; <30%:‑3,Feste WÖk-Kalibrierung,Arbeitskalibrierung – fachlich zu validieren,WÖk-interne Klassenlogik,Optional/Nein,EU‑Taxonomie (TSC & DNSH),"Mess-, Berichts- oder Managementrahmen; Schwellen sind grundsätzlich WÖk-Kalibrierungen",Messgrundlage belegt; Schwellenkalibrierung offen,EU-TAX,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,"Technologie-/Aktivitätsklasse; Anlagen-, Netz- oder Flottengrenze ausweisen",EU‑Taxonomie: TSC erfüllt & DNSH + MSR; Anteil konformer Aktivitäten.,Primärdaten bevorzugt; Sekundärdaten nur transparent und versioniert; Methode und Systemgrenze dokumentieren,Limited Assurance; risikobasiert höhere Prüftiefe,Strukturell nutzbar; Schwellen fachlich zu validieren,Mittel,Vollständige fünfstufige Prozentregel.,v1.4,2026-08-16,
WOK-E-191,SDG 14 – Unter Wasser,14.1,Nährstoffeintrag,Nährstoffeintrag – Entnahme (WSI),Wasserentnahme × Wasserstressindex,m³*WSI,lower_is_better,R06,Top‑10%:+3; Mittel:0; >150%:‑2; >250%:‑3,Benchmarkabhängig,Validierter Benchmark fehlt,Branche/Region/Technologie,Ja,"ESRS E3, WRI Aqueduct, ISO 14046 (Water Footprint)",Mess-/Methodenrahmen; aktiver Branchen-/Regional-/Technologiebenchmark separat erforderlich,Teilbelegt – Benchmarkquelle fehlt,EU-ESRS; WRI-AQ; ISO-14046,C20 Chemie; C24 Stahl; C29 Fahrzeuge,Legacy / nicht explizit versioniert,,Migration auf NACE Rev. 2.1 erforderlich,Standort/Prozess/Aktivität; Bezugsgröße und relevante Umweltmedien,∑(m³ Standort × WRI‑Aqueduct‑Stressfaktor).,"Primärdaten plus repräsentativer, versionierter Benchmarkdatensatz; Stichprobe und Population offenlegen",Messwert-Assurance und unabhängige Benchmark-Governance,Prüfung/Parametrisierung erforderlich,Hoch,"Top-10-Prozent, Mittelwert, 150 % und 250 % müssen aus einer dokumentierten Grundgesamtheit stammen.",v1.4,2026-08-16,
